sample_id,text,bias_type,bias_description,source_type,department,word_count,char_count,confidence_score,is_biased,timestamp
SAMPLE02101,"The last few months showed stability, so I expect that pattern to continue despite historical patterns.",recency_bias,Giving more weight to recent events than historical data,Email,Finance,16,103,0.904,1,2025-08-20 16:31:17
SAMPLE02102,"Given how much substantial capital we've already used, we should keep going even if a new approach makes more sense.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Survey Response,Finance,20,116,0.857,1,2025-05-13 16:31:17
SAMPLE02103,"I saw an innovation on social media today, which makes me think we need to act immediately. It's clearly a widespread problem.",availability_bias,Overestimating likelihood of events based on their mental availability,Decision Memo,Marketing,22,126,0.842,1,2024-12-09 16:31:17
SAMPLE02104,This research validates what I already knew: experience beats credentials. Other studies are probably flawed.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Email,Product,15,109,0.759,1,2025-07-04 16:31:17
SAMPLE02105,I always suspected the market downturn would occur. It seems so obvious now that it happened.,hindsight_bias,Believing past events were more predictable than they actually were,Email,Engineering,16,93,0.882,1,2025-02-23 16:31:17
SAMPLE02106,Of course the strategy worked happened - all the indicators pointed to it. It was completely predictable.,hindsight_bias,Believing past events were more predictable than they actually were,Chat Message,Product,17,105,0.867,1,2025-05-12 16:31:17
SAMPLE02107,"I saw an innovation on social media today, which makes me think we need to pivot quickly. It's clearly a widespread problem.",availability_bias,Overestimating likelihood of events based on their mental availability,Survey Response,Sales,22,124,0.815,1,2025-08-12 16:31:17
SAMPLE02108,Current findings show interesting patterns. We should review contradictory evidence and consider multiple interpretations.,neutral,Balanced reasoning without evident cognitive bias,Survey Response,Operations,14,122,0.207,0,2025-05-16 16:31:17
SAMPLE02109,The data supports my view that obvious trend. I'm not interested in arguments against it.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Chat Message,Product,15,89,0.779,1,2025-08-30 16:31:17
SAMPLE02110,Look at the new study - it clearly shows clear trend. Anyone who disagrees is just ignoring the facts.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Survey Response,Sales,19,102,0.827,1,2025-04-05 16:31:17
SAMPLE02111,I always suspected the merger would occur. It seems so obvious now that it happened.,hindsight_bias,Believing past events were more predictable than they actually were,Email,Strategy,15,84,0.881,1,2025-01-28 16:31:17
SAMPLE02112,"If 68% of people think data-driven decisions work best, it's probably correct. I trust the wisdom of crowds.",bandwagon_effect,Adopting beliefs because many others hold them,Meeting Note,Product,18,108,0.648,1,2025-04-14 16:31:17
SAMPLE02113,I knew the merger would happen all along. The signs were obvious in retrospect.,hindsight_bias,Believing past events were more predictable than they actually were,Decision Memo,Engineering,14,79,0.74,1,2025-07-06 16:31:17
SAMPLE02114,"Initial results indicate growth, but we need to validate this with additional data before deciding.",neutral,Balanced reasoning without evident cognitive bias,Survey Response,Strategy,15,99,0.189,0,2025-06-25 16:31:17
SAMPLE02115,"After putting in significant resources, we have to see it through despite budget overruns. We're too far in to stop.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Report,Marketing,20,116,0.761,1,2025-10-22 16:31:17
SAMPLE02116,"I've always said data-driven decisions work best, and the latest report confirms it. I don't need to look at contradictory data.",confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Survey Response,Strategy,21,128,0.825,1,2025-10-29 16:31:17
SAMPLE02117,Of course the strategy worked happened - all the indicators pointed to it. It was completely predictable.,hindsight_bias,Believing past events were more predictable than they actually were,Email,Finance,17,105,0.463,1,2025-11-07 16:31:17
SAMPLE02118,"Based on what happened {timeframe}, I predict {outcome}. Long-term trends don't matter as much.",recency_bias,Giving more weight to recent events than historical data,Chat Message,Marketing,14,95,0.599,1,2025-01-28 16:31:17
SAMPLE02119,It was clear that customers left was coming. Anyone could have predicted it based on early indicators.,hindsight_bias,Believing past events were more predictable than they actually were,Decision Memo,HR,17,102,0.91,1,2025-11-01 16:31:17
SAMPLE02120,"Given how much substantial capital we've already used, we should keep going even if a new approach makes more sense.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Survey Response,HR,20,116,0.721,1,2024-12-12 16:31:17
SAMPLE02121,"The initial estimate was 154 units, so I think $182k is reasonable even though new data suggests $227k.",anchoring_bias,Over-reliance on the first piece of information encountered,Survey Response,Product,18,103,0.714,1,2025-01-22 16:31:17
SAMPLE02122,"The data shows a trend, though we should consider counterarguments. More analysis is needed to draw conclusions.",neutral,Balanced reasoning without evident cognitive bias,Chat Message,Marketing,17,112,0.572,0,2025-02-09 16:31:17
SAMPLE02123,We've committed $429k and 14 months to this approach. Changing course now would mean admitting it was wrong.,sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Meeting Note,Marketing,18,108,0.912,1,2025-10-14 16:31:17
SAMPLE02124,"When I first heard the price was 168 units, that stuck with me. Now $154k seems like a good deal.",anchoring_bias,Over-reliance on the first piece of information encountered,Survey Response,Strategy,20,97,0.683,1,2025-04-20 16:31:17
SAMPLE02125,Look at the latest data - it clearly shows obvious pattern. Anyone who disagrees is just ignoring the facts.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Meeting Note,Strategy,19,108,0.648,1,2025-04-28 16:31:17
SAMPLE02126,Recent performance indicates sustained improvement. Past data from years ago isn't as relevant anymore.,recency_bias,Giving more weight to recent events than historical data,Meeting Note,Sales,14,103,0.766,1,2025-08-08 16:31:17
SAMPLE02127,"Initial results indicate stability, but we need to validate this with additional data before deciding.",neutral,Balanced reasoning without evident cognitive bias,Decision Memo,Strategy,15,102,0.461,0,2025-06-28 16:31:17
SAMPLE02128,"Initial results indicate stability, but we need to validate this with additional data before deciding.",neutral,Balanced reasoning without evident cognitive bias,Survey Response,Finance,15,102,0.531,0,2025-01-04 16:31:17
SAMPLE02129,"I saw a failure on social media today, which makes me think we need to invest heavily. It's clearly a widespread problem.",availability_bias,Overestimating likelihood of events based on their mental availability,Email,Operations,22,121,0.92,1,2025-06-13 16:31:17
SAMPLE02130,I knew improve would happen because the new data. This just proves what I've always believed about investment strategy.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Email,Finance,19,119,0.894,1,2025-04-20 16:31:17
SAMPLE02131,"Since a regulatory change happened recently, I think the probability of business disruption is much higher than statistics show.",availability_bias,Overestimating likelihood of events based on their mental availability,Chat Message,Engineering,19,128,0.552,1,2025-02-27 16:31:17
SAMPLE02132,Current findings show interesting patterns. We should review contradictory evidence and consider multiple interpretations.,neutral,Balanced reasoning without evident cognitive bias,Meeting Note,Operations,14,122,0.106,0,2025-08-07 16:31:17
SAMPLE02133,We've committed $187k and 34 months to this approach. Changing course now would mean admitting it was wrong.,sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Email,HR,18,108,0.843,1,2025-03-02 16:31:17
SAMPLE02134,I based my decision on the initial figure of $238k. Later adjustments don't change my view much.,anchoring_bias,Over-reliance on the first piece of information encountered,Chat Message,Strategy,17,96,0.58,1,2025-05-06 16:31:17
SAMPLE02135,I always suspected the merger would occur. It seems so obvious now that it happened.,hindsight_bias,Believing past events were more predictable than they actually were,Meeting Note,Product,15,84,0.757,1,2025-03-11 16:31:17
SAMPLE02136,Current findings show notable changes. We should review contradictory evidence and consider multiple interpretations.,neutral,Balanced reasoning without evident cognitive bias,Chat Message,Product,14,117,0.592,0,2025-09-11 16:31:17
SAMPLE02137,"Initial results indicate growth, but we need to validate this with additional data before deciding.",neutral,Balanced reasoning without evident cognitive bias,Survey Response,Finance,15,99,0.568,0,2025-10-20 16:31:17
SAMPLE02138,It was clear that sales increased was coming. Anyone could have predicted it based on early indicators.,hindsight_bias,Believing past events were more predictable than they actually were,Report,Marketing,17,103,0.901,1,2025-02-09 16:31:17
SAMPLE02139,It was clear that customers left was coming. Anyone could have predicted it based on early indicators.,hindsight_bias,Believing past events were more predictable than they actually were,Report,Operations,17,102,0.724,1,2025-04-03 16:31:17
SAMPLE02140,"If 85% of people think experience beats credentials, it's probably correct. I trust the wisdom of crowds.",bandwagon_effect,Adopting beliefs because many others hold them,Email,HR,17,105,0.464,1,2025-08-10 16:31:17
